Order_ID,Category,Sub_Category
US-2018-120147,"Office Supplies,Technology","Art,Phones"
US-2018-131961,"Office Supplies,Technology","Art,Phones"
US-2018-132297,"Office Supplies,Technology","Binders,Phones"
US-2018-135986,"Office Supplies,Technology","Paper,Phones"
US-2018-152569,"Office Supplies,Technology","Paper,Phones"
US-2018-169320,"Office Supplies,Technology","Art,Accessories"
CA-2015-100363,"Office Supplies,Office Supplies","Fasteners,Paper"
CA-2015-103100,"Office Supplies,Office Supplies","Labels,Binders"
CA-2015-103744,"Office Supplies,Office Supplies","Labels,Binders"
CA-2015-107181,"Office Supplies,Office Supplies","Binders,Paper"
CA-2015-107524,"Office Supplies,Office Supplies","Envelopes,Paper"
CA-2015-108147,"Office Supplies,Office Supplies","Binders,Storage"
CA-2015-109043,"Office Supplies,Office Supplies","Paper,Appliances"
CA-2015-109932,"Office Supplies,Office Supplies","Paper,Storage"
CA-2015-110639,"Office Supplies,Office Supplies","Paper,Paper"
CA-2015-111003,"Office Supplies,Office Supplies","Binders,Art"
CA-2015-111059,"Office Supplies,Office Supplies","Binders,Binders"
CA-2015-111899,"Office Supplies,Office Supplies","Art,Fasteners"
CA-2015-111934,"Office Supplies,Office Supplies","Binders,Paper"
CA-2015-111962,"Office Supplies,Office Supplies","Binders,Storage"
CA-2015-113362,"Office Supplies,Office Supplies","Storage,Envelopes"
CA-2015-116757,"Office Supplies,Office Supplies","Paper,Fasteners"
CA-2015-116785,"Office Supplies,Office Supplies","Art,Labels"
CA-2015-118192,"Office Supplies,Office Supplies","Paper,Binders"
CA-2015-119172,"Office Supplies,Office Supplies","Paper,Binders"
CA-2015-120096,"Office Supplies,Office Supplies","Paper,Appliances"
CA-2015-121286,"Office Supplies,Office Supplies","Fasteners,Appliances"
CA-2015-122070,"Office Supplies,Office Supplies","Envelopes,Binders"
CA-2015-122567,"Office Supplies,Office Supplies","Binders,Appliances"
CA-2015-123498,"Office Supplies,Office Supplies","Binders,Envelopes"
CA-2015-124646,"Office Supplies,Office Supplies","Storage,Storage"
CA-2015-125136,"Office Supplies,Office Supplies","Paper,Paper"
CA-2015-125542,"Office Supplies,Office Supplies","Envelopes,Storage"
CA-2015-126200,"Office Supplies,Office Supplies","Binders,Binders"
CA-2015-128055,"Office Supplies,Office Supplies","Binders,Appliances"
CA-2015-131800,"Office Supplies,Office Supplies","Appliances,Binders"
CA-2015-133305,"Office Supplies,Office Supplies","Paper,Binders"
CA-2015-133424,"Office Supplies,Office Supplies","Storage,Labels"
CA-2015-133704,"Office Supplies,Office Supplies","Appliances,Binders"
CA-2015-133851,"Office Supplies,Office Supplies","Supplies,Art"
CA-2015-134103,"Office Supplies,Office Supplies","Paper,Storage"
CA-2015-135699,"Office Supplies,Office Supplies","Paper,Paper"
CA-2015-135755,"Office Supplies,Office Supplies","Binders,Binders"
CA-2015-138359,"Office Supplies,Office Supplies","Storage,Binders"
CA-2015-138709,"Office Supplies,Office Supplies","Paper,Binders"
CA-2015-139451,"Office Supplies,Office Supplies","Art,Storage"
CA-2015-140004,"Office Supplies,Office Supplies","Art,Art"
CA-2015-140165,"Office Supplies,Office Supplies","Fasteners,Binders"
CA-2015-142965,"Office Supplies,Office Supplies","Storage,Binders"
CA-2015-143168,"Office Supplies,Office Supplies","Paper,Binders"
CA-2015-146500,"Office Supplies,Office Supplies","Binders,Storage"
CA-2015-146528,"Office Supplies,Office Supplies","Paper,Supplies"
CA-2015-146731,"Office Supplies,Office Supplies","Paper,Paper"
CA-2015-146990,"Office Supplies,Office Supplies","Fasteners,Paper"
CA-2015-148285,"Office Supplies,Office Supplies","Paper,Paper"
CA-2015-148488,"Office Supplies,Office Supplies","Paper,Binders"
CA-2015-151001,"Office Supplies,Office Supplies","Storage,Storage"
CA-2015-152562,"Office Supplies,Office Supplies","Storage,Art"
CA-2015-153479,"Office Supplies,Office Supplies","Labels,Binders"
CA-2015-156433,"Office Supplies,Office Supplies","Labels,Paper"
CA-2015-157546,"Office Supplies,Office Supplies","Binders,Paper"
CA-2015-157623,"Office Supplies,Office Supplies","Paper,Art"
CA-2015-158225,"Office Supplies,Office Supplies","Storage,Storage"
CA-2015-158470,"Office Supplies,Office Supplies","Binders,Paper"
CA-2015-160094,"Office Supplies,Office Supplies","Art,Storage"
CA-2015-161249,"Office Supplies,Office Supplies","Fasteners,Binders"
CA-2015-162362,"Office Supplies,Office Supplies","Binders,Binders"
CA-2015-163650,"Office Supplies,Office Supplies","Art,Binders"
CA-2015-165379,"Office Supplies,Office Supplies","Paper,Paper"
CA-2015-165428,"Office Supplies,Office Supplies","Binders,Paper"
CA-2015-168305,"Office Supplies,Office Supplies","Labels,Paper"
CA-2015-168823,"Office Supplies,Office Supplies","Paper,Labels"
CA-2015-169257,"Office Supplies,Office Supplies","Binders,Paper"
CA-2015-169649,"Office Supplies,Office Supplies","Paper,Appliances"
CA-2016-100216,"Office Supplies,Office Supplies","Paper,Paper"
CA-2016-100734,"Office Supplies,Office Supplies","Binders,Storage"
CA-2016-103072,"Office Supplies,Office Supplies","Art,Paper"
CA-2016-104038,"Office Supplies,Office Supplies","Storage,Paper"
CA-2016-105312,"Office Supplies,Office Supplies","Envelopes,Binders"
CA-2016-105347,"Office Supplies,Office Supplies","Paper,Art"
CA-2016-105571,"Office Supplies,Office Supplies","Binders,Binders"
CA-2016-105970,"Office Supplies,Office Supplies","Art,Envelopes"
CA-2016-110289,"Office Supplies,Office Supplies","Paper,Envelopes"
CA-2016-111094,"Office Supplies,Office Supplies","Paper,Binders"
CA-2016-111325,"Office Supplies,Office Supplies","Binders,Art"
CA-2016-111703,"Office Supplies,Office Supplies","Paper,Paper"
CA-2016-111948,"Office Supplies,Office Supplies","Storage,Appliances"
CA-2016-115091,"Office Supplies,Office Supplies","Art,Appliances"
CA-2016-119214,"Office Supplies,Office Supplies","Paper,Labels"
CA-2016-120782,"Office Supplies,Office Supplies","Appliances,Binders"
CA-2016-121132,"Office Supplies,Office Supplies","Labels,Fasteners"
CA-2016-121776,"Office Supplies,Office Supplies","Paper,Labels"
CA-2016-122168,"Office Supplies,Office Supplies","Art,Art"
CA-2016-122371,"Office Supplies,Office Supplies","Storage,Envelopes"
CA-2016-123113,"Office Supplies,Office Supplies","Appliances,Art"
CA-2016-127110,"Office Supplies,Office Supplies","Paper,Storage"
CA-2016-127481,"Office Supplies,Office Supplies","Paper,Paper"
CA-2016-127607,"Office Supplies,Office Supplies","Binders,Fasteners"
CA-2016-129217,"Office Supplies,Office Supplies","Appliances,Art"
CA-2016-130218,"Office Supplies,Office Supplies","Fasteners,Storage"
CA-2016-130736,"Office Supplies,Office Supplies","Fasteners,Labels"
CA-2016-131758,"Office Supplies,Office Supplies","Art,Labels"
CA-2016-132276,"Office Supplies,Office Supplies","Appliances,Binders"
CA-2016-132570,"Office Supplies,Office Supplies","Art,Envelopes"
CA-2016-134201,"Office Supplies,Office Supplies","Storage,Art"
CA-2016-134257,"Office Supplies,Office Supplies","Labels,Envelopes"
CA-2016-135363,"Office Supplies,Office Supplies","Paper,Paper"
CA-2016-136420,"Office Supplies,Office Supplies","Binders,Labels"
CA-2016-139962,"Office Supplies,Office Supplies","Paper,Binders"
CA-2016-140375,"Office Supplies,Office Supplies","Paper,Binders"
CA-2016-140830,"Office Supplies,Office Supplies","Envelopes,Envelopes"
CA-2016-141565,"Office Supplies,Office Supplies","Binders,Storage"
CA-2016-142419,"Office Supplies,Office Supplies","Paper,Binders"
CA-2016-142601,"Office Supplies,Office Supplies","Storage,Paper"
CA-2016-144288,"Office Supplies,Office Supplies","Labels,Paper"
CA-2016-145065,"Office Supplies,Office Supplies","Fasteners,Binders"
CA-2016-145849,"Office Supplies,Office Supplies","Storage,Art"
CA-2016-147529,"Office Supplies,Office Supplies","Envelopes,Paper"
CA-2016-148250,"Office Supplies,Office Supplies","Paper,Appliances"
CA-2016-148376,"Office Supplies,Office Supplies","Appliances,Labels"
CA-2016-148432,"Office Supplies,Office Supplies","Fasteners,Paper"
CA-2016-149601,"Office Supplies,Office Supplies","Storage,Storage"
CA-2016-149636,"Office Supplies,Office Supplies","Paper,Binders"
CA-2016-149811,"Office Supplies,Office Supplies","Binders,Paper"
CA-2016-151841,"Office Supplies,Office Supplies","Appliances,Supplies"
CA-2016-153878,"Office Supplies,Office Supplies","Art,Appliances"
CA-2016-154746,"Office Supplies,Office Supplies","Envelopes,Appliances"
CA-2016-154900,"Office Supplies,Office Supplies","Labels,Paper"
CA-2016-155600,"Office Supplies,Office Supplies","Binders,Art"
CA-2016-156013,"Office Supplies,Office Supplies","Paper,Binders"
CA-2016-158456,"Office Supplies,Office Supplies","Binders,Fasteners"
CA-2016-158701,"Office Supplies,Office Supplies","Appliances,Binders"
CA-2016-159380,"Office Supplies,Office Supplies","Paper,Paper"
CA-2016-161830,"Office Supplies,Office Supplies","Art,Binders"
CA-2016-162166,"Office Supplies,Office Supplies","Paper,Storage"
CA-2016-162376,"Office Supplies,Office Supplies","Art,Paper"
CA-2016-163587,"Office Supplies,Office Supplies","Labels,Binders"
CA-2016-164441,"Office Supplies,Office Supplies","Binders,Paper"
CA-2016-164833,"Office Supplies,Office Supplies","Labels,Art"
CA-2016-165057,"Office Supplies,Office Supplies","Art,Labels"
CA-2016-165085,"Office Supplies,Office Supplies","Paper,Appliances"
CA-2016-166492,"Office Supplies,Office Supplies","Paper,Storage"
CA-2016-168459,"Office Supplies,Office Supplies","Binders,Fasteners"
CA-2016-169201,"Office Supplies,Office Supplies","Appliances,Appliances"
CA-2017-100790,"Office Supplies,Office Supplies","Art,Storage"
CA-2017-101329,"Office Supplies,Office Supplies","Art,Art"
CA-2017-101630,"Office Supplies,Office Supplies","Labels,Supplies"
CA-2017-102932,"Office Supplies,Office Supplies","Binders,Supplies"
CA-2017-103163,"Office Supplies,Office Supplies","Binders,Paper"
CA-2017-103947,"Office Supplies,Office Supplies","Fasteners,Appliances"
CA-2017-104633,"Office Supplies,Office Supplies","Paper,Paper"
CA-2017-104969,"Office Supplies,Office Supplies","Envelopes,Binders"
CA-2017-105494,"Office Supplies,Office Supplies","Storage,Binders"
CA-2017-105585,"Office Supplies,Office Supplies","Fasteners,Paper"
CA-2017-106397,"Office Supplies,Office Supplies","Paper,Art"
CA-2017-106656,"Office Supplies,Office Supplies","Envelopes,Labels"
CA-2017-109176,"Office Supplies,Office Supplies","Envelopes,Art"
CA-2017-110492,"Office Supplies,Office Supplies","Storage,Binders"
CA-2017-110982,"Office Supplies,Office Supplies","Binders,Appliances"
CA-2017-112389,"Office Supplies,Office Supplies","Storage,Appliances"
CA-2017-112578,"Office Supplies,Office Supplies","Storage,Supplies"
CA-2017-113138,"Office Supplies,Office Supplies","Art,Binders"
CA-2017-113390,"Office Supplies,Office Supplies","Art,Art"
CA-2017-113516,"Office Supplies,Office Supplies","Binders,Binders"
CA-2017-113551,"Office Supplies,Office Supplies","Binders,Paper"
CA-2017-114209,"Office Supplies,Office Supplies","Binders,Paper"
CA-2017-115224,"Office Supplies,Office Supplies","Storage,Storage"
CA-2017-115588,"Office Supplies,Office Supplies","Supplies,Storage"
CA-2017-116232,"Office Supplies,Office Supplies","Binders,Labels"
CA-2017-116540,"Office Supplies,Office Supplies","Fasteners,Binders"
CA-2017-116561,"Office Supplies,Office Supplies","Storage,Binders"
CA-2017-116918,"Office Supplies,Office Supplies","Binders,Art"
CA-2017-117660,"Office Supplies,Office Supplies","Labels,Supplies"
CA-2017-117919,"Office Supplies,Office Supplies","Storage,Paper"
CA-2017-118934,"Office Supplies,Office Supplies","Binders,Binders"
CA-2017-121034,"Office Supplies,Office Supplies","Fasteners,Paper"
CA-2017-122728,"Office Supplies,Office Supplies","Storage,Paper"
CA-2017-123176,"Office Supplies,Office Supplies","Paper,Art"
CA-2017-123414,"Office Supplies,Office Supplies","Labels,Supplies"
CA-2017-124814,"Office Supplies,Office Supplies","Paper,Binders"
CA-2017-125164,"Office Supplies,Office Supplies","Binders,Binders"
CA-2017-125843,"Office Supplies,Office Supplies","Binders,Labels"
CA-2017-125850,"Office Supplies,Office Supplies","Labels,Labels"
CA-2017-126270,"Office Supplies,Office Supplies","Binders,Envelopes"
CA-2017-127208,"Office Supplies,Office Supplies","Appliances,Binders"
CA-2017-128867,"Office Supplies,Office Supplies","Art,Binders"
CA-2017-128923,"Office Supplies,Office Supplies","Paper,Art"
CA-2017-130029,"Office Supplies,Office Supplies","Paper,Fasteners"
CA-2017-130778,"Office Supplies,Office Supplies","Appliances,Paper"
CA-2017-131380,"Office Supplies,Office Supplies","Storage,Paper"
CA-2017-131639,"Office Supplies,Office Supplies","Binders,Binders"
CA-2017-131968,"Office Supplies,Office Supplies","Binders,Appliances"
CA-2017-132409,"Office Supplies,Office Supplies","Art,Appliances"
CA-2017-133123,"Office Supplies,Office Supplies","Envelopes,Binders"
CA-2017-134775,"Office Supplies,Office Supplies","Paper,Binders"
CA-2017-136126,"Office Supplies,Office Supplies","Supplies,Paper"
CA-2017-137330,"Office Supplies,Office Supplies","Art,Appliances"
CA-2017-137743,"Office Supplies,Office Supplies","Labels,Storage"
CA-2017-139689,"Office Supplies,Office Supplies","Binders,Binders"
CA-2017-139941,"Office Supplies,Office Supplies","Paper,Appliances"
CA-2017-140417,"Office Supplies,Office Supplies","Paper,Binders"
CA-2017-140571,"Office Supplies,Office Supplies","Paper,Paper"
CA-2017-141082,"Office Supplies,Office Supplies","Labels,Labels"
CA-2017-141523,"Office Supplies,Office Supplies","Binders,Art"
CA-2017-141551,"Office Supplies,Office Supplies","Binders,Paper"
CA-2017-143805,"Office Supplies,Office Supplies","Appliances,Supplies"
CA-2017-143924,"Office Supplies,Office Supplies","Fasteners,Paper"
CA-2017-144309,"Office Supplies,Office Supplies","Paper,Binders"
CA-2017-144540,"Office Supplies,Office Supplies","Appliances,Fasteners"
CA-2017-144785,"Office Supplies,Office Supplies","Art,Supplies"
CA-2017-146423,"Office Supplies,Office Supplies","Art,Paper"
CA-2017-146633,"Office Supplies,Office Supplies","Binders,Binders"
CA-2017-146836,"Office Supplies,Office Supplies","Storage,Binders"
CA-2017-146941,"Office Supplies,Office Supplies","Storage,Envelopes"
CA-2017-150007,"Office Supplies,Office Supplies","Labels,Binders"
CA-2017-152534,"Office Supplies,Office Supplies","Art,Paper"
CA-2017-153346,"Office Supplies,Office Supplies","Art,Paper"
CA-2017-153836,"Office Supplies,Office Supplies","Binders,Art"
CA-2017-155187,"Office Supplies,Office Supplies","Storage,Paper"
CA-2017-155551,"Office Supplies,Office Supplies","Storage,Paper"
CA-2017-155670,"Office Supplies,Office Supplies","Binders,Paper"
CA-2017-156811,"Office Supplies,Office Supplies","Appliances,Binders"
CA-2017-157000,"Office Supplies,Office Supplies","Storage,Paper"
CA-2017-158211,"Office Supplies,Office Supplies","Art,Binders"
CA-2017-159891,"Office Supplies,Office Supplies","Binders,Envelopes"
CA-2017-160395,"Office Supplies,Office Supplies","Art,Binders"
CA-2017-160941,"Office Supplies,Office Supplies","Envelopes,Labels"
CA-2017-161095,"Office Supplies,Office Supplies","Binders,Binders"
CA-2017-161361,"Office Supplies,Office Supplies","Paper,Binders"
CA-2017-162726,"Office Supplies,Office Supplies","Paper,Paper"
CA-2017-163384,"Office Supplies,Office Supplies","Binders,Paper"
CA-2017-164154,"Office Supplies,Office Supplies","Binders,Storage"
CA-2017-164574,"Office Supplies,Office Supplies","Storage,Binders"
CA-2017-165218,"Office Supplies,Office Supplies","Envelopes,Storage"
CA-2017-169971,"Office Supplies,Office Supplies","Art,Art"
CA-2018-100384,"Office Supplies,Office Supplies","Art,Art"
CA-2018-100811,"Office Supplies,Office Supplies","Paper,Storage"
CA-2018-101210,"Office Supplies,Office Supplies","Art,Paper"
CA-2018-101959,"Office Supplies,Office Supplies","Binders,Paper"
CA-2018-102155,"Office Supplies,Office Supplies","Storage,Paper"
CA-2018-103352,"Office Supplies,Office Supplies","Art,Binders"
CA-2018-103478,"Office Supplies,Office Supplies","Binders,Binders"
CA-2018-104080,"Office Supplies,Office Supplies","Binders,Art"
CA-2018-104136,"Office Supplies,Office Supplies","Paper,Paper"
CA-2018-104745,"Office Supplies,Office Supplies","Paper,Storage"
CA-2018-105130,"Office Supplies,Office Supplies","Art,Binders"
CA-2018-105480,"Office Supplies,Office Supplies","Paper,Binders"
CA-2018-105914,"Office Supplies,Office Supplies","Binders,Storage"
CA-2018-106852,"Office Supplies,Office Supplies","Paper,Art"
CA-2018-107958,"Office Supplies,Office Supplies","Paper,Binders"
CA-2018-108553,"Office Supplies,Office Supplies","Appliances,Supplies"
CA-2018-108749,"Office Supplies,Office Supplies","Paper,Binders"
CA-2018-108931,"Office Supplies,Office Supplies","Paper,Paper"
CA-2018-110478,"Office Supplies,Office Supplies","Art,Envelopes"
CA-2018-110884,"Office Supplies,Office Supplies","Binders,Labels"
CA-2018-111738,"Office Supplies,Office Supplies","Binders,Art"
CA-2018-112004,"Office Supplies,Office Supplies","Binders,Supplies"
CA-2018-112333,"Office Supplies,Office Supplies","Storage,Appliances"
CA-2018-115427,"Office Supplies,Office Supplies","Binders,Binders"
CA-2018-115651,"Office Supplies,Office Supplies","Art,Appliances"
CA-2018-115882,"Office Supplies,Office Supplies","Appliances,Paper"
CA-2018-116358,"Office Supplies,Office Supplies","Fasteners,Art"
CA-2018-117023,"Office Supplies,Office Supplies","Art,Art"
CA-2018-117044,"Office Supplies,Office Supplies","Fasteners,Paper"
CA-2018-117128,"Office Supplies,Office Supplies","Paper,Labels"
CA-2018-117443,"Office Supplies,Office Supplies","Binders,Paper"
CA-2018-118136,"Office Supplies,Office Supplies","Paper,Art"
CA-2018-118542,"Office Supplies,Office Supplies","Paper,Binders"
CA-2018-118577,"Office Supplies,Office Supplies","Paper,Paper"
CA-2018-119655,"Office Supplies,Office Supplies","Binders,Binders"
CA-2018-120222,"Office Supplies,Office Supplies","Paper,Binders"
CA-2018-120936,"Office Supplies,Office Supplies","Storage,Supplies"
CA-2018-121216,"Office Supplies,Office Supplies","Paper,Appliances"
CA-2018-121398,"Office Supplies,Office Supplies","Binders,Storage"
CA-2018-121818,"Office Supplies,Office Supplies","Art,Art"
CA-2018-122735,"Office Supplies,Office Supplies","Binders,Paper"
CA-2018-122763,"Office Supplies,Office Supplies","Paper,Paper"
CA-2018-122798,"Office Supplies,Office Supplies","Storage,Paper"
CA-2018-122987,"Office Supplies,Office Supplies","Binders,Storage"
CA-2018-123043,"Office Supplies,Office Supplies","Binders,Binders"
CA-2018-123687,"Office Supplies,Office Supplies","Appliances,Supplies"
CA-2018-123778,"Office Supplies,Office Supplies","Binders,Appliances"
CA-2018-125269,"Office Supplies,Office Supplies","Binders,Storage"
CA-2018-125290,"Office Supplies,Office Supplies","Art,Paper"
CA-2018-126123,"Office Supplies,Office Supplies","Binders,Binders"
CA-2018-126354,"Office Supplies,Office Supplies","Binders,Paper"
CA-2018-127285,"Office Supplies,Office Supplies","Binders,Binders"
CA-2018-127726,"Office Supplies,Office Supplies","Appliances,Fasteners"
CA-2018-127922,"Office Supplies,Office Supplies","Envelopes,Paper"
CA-2018-128335,"Office Supplies,Office Supplies","Envelopes,Paper"
CA-2018-129357,"Office Supplies,Office Supplies","Paper,Supplies"
CA-2018-129833,"Office Supplies,Office Supplies","Paper,Binders"
CA-2018-130106,"Office Supplies,Office Supplies","Art,Art"
CA-2018-130148,"Office Supplies,Office Supplies","Paper,Supplies"
CA-2018-130904,"Office Supplies,Office Supplies","Art,Art"
CA-2018-131016,"Office Supplies,Office Supplies","Art,Storage"
CA-2018-131212,"Office Supplies,Office Supplies","Binders,Binders"
CA-2018-131282,"Office Supplies,Office Supplies","Binders,Art"
CA-2018-132178,"Office Supplies,Office Supplies","Storage,Storage"
CA-2018-132185,"Office Supplies,Office Supplies","Art,Appliances"
CA-2018-132213,"Office Supplies,Office Supplies","Art,Art"
CA-2018-132647,"Office Supplies,Office Supplies","Paper,Storage"
CA-2018-132738,"Office Supplies,Office Supplies","Paper,Envelopes"
CA-2018-133067,"Office Supplies,Office Supplies","Binders,Binders"
CA-2018-133095,"Office Supplies,Office Supplies","Binders,Binders"
CA-2018-133431,"Office Supplies,Office Supplies","Binders,Paper"
CA-2018-133718,"Office Supplies,Office Supplies","Binders,Paper"
CA-2018-134285,"Office Supplies,Office Supplies","Fasteners,Paper"
CA-2018-134649,"Office Supplies,Office Supplies","Art,Binders"
CA-2018-135111,"Office Supplies,Office Supplies","Art,Binders"
CA-2018-139402,"Office Supplies,Office Supplies","Paper,Binders"
CA-2018-139717,"Office Supplies,Office Supplies","Appliances,Paper"
CA-2018-140760,"Office Supplies,Office Supplies","Paper,Envelopes"
CA-2018-141992,"Office Supplies,Office Supplies","Supplies,Storage"
CA-2018-142125,"Office Supplies,Office Supplies","Binders,Binders"
CA-2018-142776,"Office Supplies,Office Supplies","Envelopes,Binders"
CA-2018-142867,"Office Supplies,Office Supplies","Binders,Paper"
CA-2018-143084,"Office Supplies,Office Supplies","Art,Envelopes"
CA-2018-143665,"Office Supplies,Office Supplies","Paper,Labels"
CA-2018-145877,"Office Supplies,Office Supplies","Storage,Envelopes"
CA-2018-146024,"Office Supplies,Office Supplies","Supplies,Binders"
CA-2018-146535,"Office Supplies,Office Supplies","Binders,Storage"
CA-2018-146920,"Office Supplies,Office Supplies","Paper,Paper"
CA-2018-147039,"Office Supplies,Office Supplies","Appliances,Binders"
CA-2018-147361,"Office Supplies,Office Supplies","Storage,Storage"
CA-2018-147942,"Office Supplies,Office Supplies","Labels,Binders"
CA-2018-148355,"Office Supplies,Office Supplies","Paper,Binders"
CA-2018-148642,"Office Supplies,Office Supplies","Labels,Art"
CA-2018-149853,"Office Supplies,Office Supplies","Paper,Appliances"
CA-2018-149944,"Office Supplies,Office Supplies","Fasteners,Appliances"
CA-2018-150525,"Office Supplies,Office Supplies","Art,Appliances"
CA-2018-150959,"Office Supplies,Office Supplies","Labels,Binders"
CA-2018-150987,"Office Supplies,Office Supplies","Paper,Paper"
CA-2018-151176,"Office Supplies,Office Supplies","Supplies,Art"
CA-2018-152499,"Office Supplies,Office Supplies","Fasteners,Art"
CA-2018-152695,"Office Supplies,Office Supplies","Envelopes,Appliances"
CA-2018-152926,"Office Supplies,Office Supplies","Appliances,Appliances"
CA-2018-155460,"Office Supplies,Office Supplies","Paper,Binders"
CA-2018-155607,"Office Supplies,Office Supplies","Appliances,Binders"
CA-2018-155698,"Office Supplies,Office Supplies","Appliances,Labels"
CA-2018-155824,"Office Supplies,Office Supplies","Appliances,Binders"
CA-2018-155957,"Office Supplies,Office Supplies","Appliances,Appliances"
CA-2018-157112,"Office Supplies,Office Supplies","Binders,Paper"
CA-2018-158120,"Office Supplies,Office Supplies","Paper,Binders"
CA-2018-159506,"Office Supplies,Office Supplies","Paper,Binders"
CA-2018-159884,"Office Supplies,Office Supplies","Storage,Fasteners"
CA-2018-160423,"Office Supplies,Office Supplies","Storage,Binders"
CA-2018-160962,"Office Supplies,Office Supplies","Storage,Art"
CA-2018-161578,"Office Supplies,Office Supplies","Paper,Storage"
CA-2018-161970,"Office Supplies,Office Supplies","Paper,Art"
CA-2018-161984,"Office Supplies,Office Supplies","Paper,Fasteners"
CA-2018-162929,"Office Supplies,Office Supplies","Binders,Paper"
CA-2018-163209,"Office Supplies,Office Supplies","Paper,Art"
CA-2018-163335,"Office Supplies,Office Supplies","Storage,Binders"
CA-2018-163405,"Office Supplies,Office Supplies","Art,Art"
CA-2018-165204,"Office Supplies,Office Supplies","Paper,Storage"
CA-2018-165603,"Office Supplies,Office Supplies","Storage,Paper"
CA-2018-167150,"Office Supplies,Office Supplies","Binders,Binders"
CA-2018-167227,"Office Supplies,Office Supplies","Appliances,Paper"
CA-2018-167703,"Office Supplies,Office Supplies","Binders,Storage"
CA-2018-167752,"Office Supplies,Office Supplies","Appliances,Appliances"
CA-2018-167871,"Office Supplies,Office Supplies","Paper,Supplies"
CA-2018-167913,"Office Supplies,Office Supplies","Storage,Labels"
CA-2018-168403,"Office Supplies,Office Supplies","Paper,Appliances"
CA-2018-168858,"Office Supplies,Office Supplies","Envelopes,Appliances"
CA-2018-169264,"Office Supplies,Office Supplies","Labels,Art"
CA-2018-169285,"Office Supplies,Office Supplies","Paper,Paper"
CA-2018-169404,"Office Supplies,Office Supplies","Binders,Paper"
CA-2018-169894,"Office Supplies,Office Supplies","Binders,Storage"
US-2015-100853,"Office Supplies,Office Supplies","Appliances,Labels"
US-2015-112949,"Office Supplies,Office Supplies","Appliances,Art"
US-2015-121566,"Office Supplies,Office Supplies","Binders,Art"
US-2015-126571,"Office Supplies,Office Supplies","Storage,Envelopes"
US-2015-130358,"Office Supplies,Office Supplies","Art,Supplies"
US-2015-137680,"Office Supplies,Office Supplies","Paper,Paper"
US-2015-138828,"Office Supplies,Office Supplies","Art,Paper"
US-2015-140116,"Office Supplies,Office Supplies","Storage,Art"
US-2015-146353,"Office Supplies,Office Supplies","Binders,Storage"
US-2015-154879,"Office Supplies,Office Supplies","Labels,Art"
US-2015-155817,"Office Supplies,Office Supplies","Storage,Art"
US-2015-157021,"Office Supplies,Office Supplies","Labels,Binders"
US-2015-157070,"Office Supplies,Office Supplies","Binders,Appliances"
US-2015-157406,"Office Supplies,Office Supplies","Paper,Art"
US-2015-157847,"Office Supplies,Office Supplies","Paper,Paper"
US-2015-158057,"Office Supplies,Office Supplies","Binders,Binders"
US-2015-160444,"Office Supplies,Office Supplies","Storage,Storage"
US-2015-160780,"Office Supplies,Office Supplies","Binders,Binders"
US-2015-161305,"Office Supplies,Office Supplies","Binders,Envelopes"
US-2015-164616,"Office Supplies,Office Supplies","Binders,Supplies"
US-2016-110569,"Office Supplies,Office Supplies","Binders,Appliances"
US-2016-117184,"Office Supplies,Office Supplies","Binders,Paper"
US-2016-118766,"Office Supplies,Office Supplies","Envelopes,Binders"
US-2016-118983,"Office Supplies,Office Supplies","Appliances,Binders"
US-2016-136259,"Office Supplies,Office Supplies","Binders,Supplies"
US-2016-148817,"Office Supplies,Office Supplies","Storage,Binders"
US-2016-152128,"Office Supplies,Office Supplies","Art,Binders"
US-2016-155369,"Office Supplies,Office Supplies","Appliances,Binders"
US-2016-163685,"Office Supplies,Office Supplies","Binders,Paper"
US-2017-111528,"Office Supplies,Office Supplies","Storage,Binders"
US-2017-114888,"Office Supplies,Office Supplies","Binders,Supplies"
US-2017-118780,"Office Supplies,Office Supplies","Storage,Paper"
US-2017-123470,"Office Supplies,Office Supplies","Binders,Appliances"
US-2017-128678,"Office Supplies,Office Supplies","Paper,Binders"
US-2017-131149,"Office Supplies,Office Supplies","Storage,Art"
US-2017-132423,"Office Supplies,Office Supplies","Art,Fasteners"
US-2017-134908,"Office Supplies,Office Supplies","Storage,Labels"
US-2017-135209,"Office Supplies,Office Supplies","Paper,Paper"
US-2017-140172,"Office Supplies,Office Supplies","Appliances,Art"
US-2017-141264,"Office Supplies,Office Supplies","Supplies,Appliances"
US-2017-150357,"Office Supplies,Office Supplies","Supplies,Binders"
US-2017-150567,"Office Supplies,Office Supplies","Binders,Binders"
US-2017-155971,"Office Supplies,Office Supplies","Labels,Paper"
US-2017-161683,"Office Supplies,Office Supplies","Appliances,Binders"
US-2017-162859,"Office Supplies,Office Supplies","Binders,Fasteners"
US-2017-165953,"Office Supplies,Office Supplies","Art,Paper"
US-2018-102183,"Office Supplies,Office Supplies","Binders,Binders"
US-2018-107272,"Office Supplies,Office Supplies","Binders,Storage"
US-2018-108245,"Office Supplies,Office Supplies","Envelopes,Binders"
US-2018-124303,"Office Supplies,Office Supplies","Binders,Paper"
US-2018-128118,"Office Supplies,Office Supplies","Binders,Envelopes"
US-2018-128447,"Office Supplies,Office Supplies","Appliances,Binders"
